id,datasetidentifier,url,title,description,themes,keywords,updated_keywords,updated_description
59050,649fc883-cb6c-456c-a6b7-9b5b2866f6af,https://data.europa.eu/data/datasets/649fc883-cb6c-456c-a6b7-9b5b2866f6af,CORE Retail Areas – Roscommon CDP 2022-2028,"<div><div>The Roscommon County Development Plan 2022-2028 is a document that sets out the overall strategy and vision for the proper planning and sustainable development of the county over the six year plan period.</div>><div></div><div>The Plan has been prepared in the context of the framework of national and regional strategies and guidelines, and must be prepared in accordance with the provisions of the Planning and Development Act 2000 (as amended).<div>><div><div>>div>>div>>div>>div>>div>>div>>div>div><div>>div>>div><div>>div>>div><div>div>>div>div>>div>>div>div>>div>div>>div>>div><div>>div><div>>div>><div><div>>div><div>>div><div>>div>>div><div>>div><div><div>>div><div>>div><div>>div><div>>div><div>>div>>div><div>div>>div>div>>div>div>div>>div>div><div>div>>div>div>div><div>>div>div><div><div>>div><div>>div><div>>div><div>>div><div>>div>div><div>>div><div>>div><div><div>div><div>div><div>div>>div><div><div>>div><div>> https://www.rosdevplan.ie/roscommon-county-development-plan-2022-2028/. This web service represents a digital version of the datasets included in the Plan’s accompanying maps.</div><div></div><div>The County Development Plan is a material consideration in making decisions on future planning applications.</div><div><div>div>Dataset Publisher: Roscommon County Council</div><div>div><div>div>Spatial Projection: Irish transverse Mercator</div>div>Date of Creation: 2022 </div><div>Update Frequency: As Required </div><div><div><div><div>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div>","http://publications.europa.eu/resource/authority/data-theme/GOVE, https://data.gov.ie/Government","2022, 2028, CDP, County Development Plan, Planning, planning and development","2022, 2028, CDP, County Development Plan, Planning, planning and development","The Roscommon County Development Plan 2022-2028 is a document that sets out the overall strategy and vision for the proper planning and sustainable development of the county over the six year plan period. > The Plan has been prepared in the context of the framework of national and regional strategies and guidelines, and must be prepared in accordance with the provisions of the Planning and Development Act 2000 (as amended). > >div>>div>>div>>div>>div>>div>>div>div> >div>>div> >div>>div> div>>div>div>>div>>div>div>>div>div>>div>>div> >div> >div>> >div> >div> >div>>div> >div> >div> >div> >div> >div> >div>>div> div>>div>div>>div>div>div>>div>div> div>>div>div>div> >div>div> >div> >div> >div> >div> >div>div> >div> >div> div> div> div>>div> >div> > https://www.rosdevplan.ie/roscommon-county-development-plan-2022-2028/. This web service represents a digital version of the datasets included in the Plan’s accompanying maps. The County Development Plan is a material consideration in making decisions on future planning applications. div>Dataset Publisher: Roscommon County Council div> div>Spatial Projection: Irish transverse Mercator div>Date of Creation: 2022 Update Frequency: As Required Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose."
59059,3115832b-7972-426a-82ba-019984ace012,https://data.europa.eu/data/datasets/3115832b-7972-426a-82ba-019984ace012,Governance Board Member Remuneration 2015 – Roscommon,"<div>Roscommon County Council Governance Board Member Remuneration amounts for 2015.</div><div>Dataset Name: Roscommon Governance Board Member Remuneration 2015</div><div></div><div>Dataset Publisher: Roscommon County Council, </div><div></div><div>Dataset Language: English, </div><div><div>Date of Creation: 2015,</div><div><div><div>Last Updated: 2015, </div><div></div><div>Update Frequency: N/A,</div><div><div><div>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose. </DIV>","http://publications.europa.eu/resource/authority/data-theme/ENVI, https://data.gov.ie/Environment","Budget, Economy  Finance, Roscommon, Roscommon County Council, dgieconomy","Budget, Economy  Finance, Roscommon, Roscommon County Council, dgieconomy","Roscommon County Council Governance Board Member Remuneration amounts for 2015. Dataset Name: Roscommon Governance Board Member Remuneration 2015 Dataset Publisher: Roscommon County Council, Dataset Language: English, Date of Creation: 2015, Last Updated: 2015, Update Frequency: N/A, Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose."
59064,ec501ef9-123d-4e69-8dae-61e6c8c93ccc,https://data.europa.eu/data/datasets/ec501ef9-123d-4e69-8dae-61e6c8c93ccc,Community Facilities – Roscommon,"Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. <div><div><div><div>Dataset Publisher: Roscommon County Council, </div><div>Dataset language: English, </div><div>Spatial Projection: Web Mercator, </div><div>Date of Creation: 2011, </div><div>Update Frequency: As Required. </div></div></div></div></div><div><div><span style='line-height: 17.9998px;'>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div> Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. <div><div><div><div>Dataset Publisher: Roscommon County Council, </div><div>Dataset language: English, </div><div>Spatial Projection: Web Mercator, </div><div>Date of Creation: 2011, </div><div>Update Frequency: As Required. </div></div></div></div></div><div><div><span style='line-height: 17.9998px;'>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div> Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. <div><div><div><div>Dataset Publisher: Roscommon County Council, </div><div>Dataset language: English, </div><div>Spatial Projection: Web Mercator, </div><div>Date of Creation: 2011, </div><div>Update Frequency: As Required. </div></div></div></div></div><div><div><span style='line-height: 17.9998px;'>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div> Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. <div><div><div><div>Dataset Publisher: Roscommon County Council, </div><div>Dataset language: English, </div><div>Spatial Projection: Web Mercator, </div><div>Date of Creation: 2011, </div><div>Update Frequency: As Required. </div></div></div></div></div><div><div><span style='line-height: 17.9998px;'>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div>","http://publications.europa.eu/resource/authority/data-theme/ENVI, https://data.gov.ie/Environment","Community, OpenSpatialIE, Population and Society, Roscommon, dgipopulation","Community, OpenSpatialIE, Population and Society, Roscommon, dgipopulation","Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. Dataset Publisher: Roscommon County Council, Dataset language: English, Spatial Projection: Web Mercator, Date of Creation: 2011, Update Frequency: As Required. Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose. Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. Dataset Publisher: Roscommon County Council, Dataset language: English, Spatial Projection: Web Mercator, Date of Creation: 2011, Update Frequency: As Required. Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose. Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. Dataset Publisher: Roscommon County Council, Dataset language: English, Spatial Projection: Web Mercator, Date of Creation: 2011, Update Frequency: As Required. Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose. Community Facilities in County Roscommon including Community Centres, Youth Facilities, and Education and Development Facilities. Dataset Publisher: Roscommon County Council, Dataset language: English, Spatial Projection: Web Mercator, Date of Creation: 2011, Update Frequency: As Required. Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose."
59066,76c5be28-4167-473b-8bd2-b37afb130558,https://data.europa.eu/data/datasets/76c5be28-4167-473b-8bd2-b37afb130558,Roscommon County Development Plan 2022-2028,"<div><div>The Roscommon County Development Plan 2022-2028 is a document that sets out the overall strategy and vision for the proper planning and sustainable development of the county over the six year plan period.</div>><div></div><div>The Plan has been prepared in the context of the framework of national and regional strategies and guidelines, and must be prepared in accordance with the provisions of the Planning and Development Act 2000 (as amended).<div>><div><div>>div>>div>>div>>div>>div>>div>>div>div><div>>div>>div><div>>div>>div><div>div>>div>div>>div>>div>div>>div>div>>div>>div><div>>div><div>>div>><div><div>>div><div>>div><div>>div>>div><div>>div><div><div>>div><div>>div><div>>div><div>>div><div>>div>>div><div>div>>div>div>>div>div>div>>div>div><div>div>>div>div>div><div>>div>div><div><div>>div><div>>div><div>>div><div>>div><div>>div>div><div>>div><div>>div><div><div>div><div>div><div>div>>div><div><div>>div><div>> https://www.rosdevplan.ie/roscommon-county-development-plan-2022-2028/. This web service represents a digital version of the datasets included in the Plan’s accompanying maps.</div><div></div><div>The County Development Plan is a material consideration in making decisions on future planning applications.</div><div><div>div>Dataset Publisher: Roscommon County Council</div><div>div><div>div>Spatial Projection: Irish transverse Mercator</div>div>Date of Creation: 2022 </div><div>Update Frequency: As Required </div><div><div><div><div>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div>","http://publications.europa.eu/resource/authority/data-theme/GOVE, https://data.gov.ie/Government","2022, 2028, CDP, County Development Plan, Planning, planning and development","2022, 2028, CDP, County Development Plan, Planning, planning and development","The Roscommon County Development Plan 2022-2028 is a document that sets out the overall strategy and vision for the proper planning and sustainable development of the county over the six year plan period. > The Plan has been prepared in the context of the framework of national and regional strategies and guidelines, and must be prepared in accordance with the provisions of the Planning and Development Act 2000 (as amended). > >div>>div>>div>>div>>div>>div>>div>div> >div>>div> >div>>div> div>>div>div>>div>>div>div>>div>div>>div>>div> >div> >div>> >div> >div> >div>>div> >div> >div> >div> >div> >div> >div>>div> div>>div>div>>div>div>div>>div>div> div>>div>div>div> >div>div> >div> >div> >div> >div> >div>div> >div> >div> div> div> div>>div> >div> > https://www.rosdevplan.ie/roscommon-county-development-plan-2022-2028/. This web service represents a digital version of the datasets included in the Plan’s accompanying maps. The County Development Plan is a material consideration in making decisions on future planning applications. div>Dataset Publisher: Roscommon County Council div> div>Spatial Projection: Irish transverse Mercator div>Date of Creation: 2022 Update Frequency: As Required Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose."
59079,ff1b1a5d-8f81-49f8-8795-2bbe645dec83,https://data.europa.eu/data/datasets/ff1b1a5d-8f81-49f8-8795-2bbe645dec83,Roscommon LAP 2008-2014 (Expired) – Roscommon,"<span style='font-family: &amp;quot;Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;, &amp;quot;Avenir Next &amp;quot;Helvetica Neue &amp;quot;sans-serif; font-sise: 17px;‘>Roscommon Local Area Plan Zonings (2008-2014) (Expired)<div style=’font-sise: 17px; font-family: &amp;quot;Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;Avenir, &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘></div><div style=’font-sise: 17px; font-family: &amp; Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;, &amp;quot;Avenir Next &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘><div style=’margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Dataset Publisher: Forward Planning Section, Roscommon County Council, </div><div style='margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Dataset language: English, </div><div style='margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Spatial Projection: Web Mercator, </div><div style='margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Date of Creation: 2008, </div><div style='margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Last Updated: Nov 2008, </div><div style='margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Update Frequency: From Required. </div></div><div style='font-size: 17px; Margin: 0px; padding: 0px; color: RGB(77, 77, 77); font-family: &amp;quot;Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;Avenir, &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘></div><div style=’font-sise: 17px; Margin: 0px; padding: 0px; color: RGB(77, 77, 77); font-family: &amp;quot;Avenir Next W01 andquot;, &amp;quot;Avenir Next W00 &amp;quot;, &amp;quot;Avenir Next &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘><span style=’font-family: Verdana, Helvetica, sans-serif; color: RGB(68, 68, 68); font-sise: 12px; line-height: 16.6152px;'>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose. </DIV>","http://publications.europa.eu/resource/authority/data-theme/GOVE, https://data.gov.ie/Government","Housing and Zoning, Local Area Plan, Planning, Planning and Development, Roscommon, dgihousing","Housing and Zoning, Local Area Plan, Planning, Planning and Development, Roscommon, dgihousing","Dataset Publisher: Forward Planning Section, Roscommon County Council, Dataset language: English, Spatial Projection: Web Mercator, Date of Creation: 2008, Last Updated: Nov 2008, Update Frequency: From Required. Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose."
59085,9eb33867-36de-48dd-9303-8d6481b6358e,https://data.europa.eu/data/datasets/9eb33867-36de-48dd-9303-8d6481b6358e,Boyle LAP 2012-2018 (Expired) – Roscommon,"<span style='font-family: &amp;quot;Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;, &amp;quot;Avenir Next &amp;quot;Helvetica Neue &amp;quot;sans-serif; font-sise: 17px;‘>Boyle Local Area Plan Zonings (2012-2018).<div style=’font-size: 17px; font-family: &amp;quot;Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;Avenir, &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘></div><div style=’font-sise: 17px; font-family: &amp; Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;, &amp;quot;Avenir Next &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘><div style=’margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Dataset Publisher: Forward Planning Section, Roscommon County Council, </div><div style='margin: 0px; padding: 0px; color: RGB(77, 77, 77);'>Dataset language: English, </div><div style='margin: 0px; padding: 0px;
color:
RGB(77, 77, 77);'>Spatial Projection:
Web Mercator, </div><div style='margin:
0px;
padding:
0px;
color:
RGB(77, 77, 77);'>Date of Creation:
2012, </div><div style='margin:
0px;
padding:
0px;
color:
RGB(77, 77, 77);'>Last Updated:
2012, </div><div style='margin:
0px;
padding:
0px;
color:
RGB(77, 77, 77);'>Update Frequency:
As Required, </div></div><div style='font-size:
17px;
Margin:
0px;
padding:
0px;
color:
RGB(77, 77, 77);
font-family:
&amp;quot;Avenir Next W01 &amp;quot;, &amp;quot;Avenir Next W00 &amp;quot;Avenir, &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘></div><div style=’font-sise:
17px;
Margin:
0px;
padding:
0px;
color:
RGB(77, 77, 77);
font-family:
&amp;quot;Avenir Next W01 andquot;, &amp;quot;Avenir Next W00 &amp;quot;, &amp;quot;Avenir Next &amp;quot;Helvetica Neue quot;Helvetica, Arial, sans-serif!important;‘><span style=’font-family:
Verdana, Helvetica, sans-serif;
color:
RGB(68, 68, 68);
font-sise:
12px;
line-height:
16.6152px;'>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete.
Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div>","http://publications.europa.eu/resource/authority/data-theme/GOVE, https://data.gov.ie/Government","Boyle, Housing and Zoning, Local Area Plan, Planning, Planning and Development, Roscommon, dgihousing","Boyle, Housing and Zoning, Local Area Plan, Planning, Planning and Development, Roscommon, dgihousing","Dataset Publisher: Forward Planning Section, Roscommon County Council, Dataset language: English, Spatial Projection:
Web Mercator, Date of Creation:
2012, Last Updated:
2012, Update Frequency:
As Required, Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete.
Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose."
59102,01366173-9f4a-4d83-a40c-446e6596b0a2,https://data.europa.eu/data/datasets/01366173-9f4a-4d83-a40c-446e6596b0a2,Polling Stations – Roscommon,"Polar Station locations in County Roscommon. <div></div><div><div>Dataset Publisher: Roscommon County Council, </div><div>Dataset language: English, </div><div>Spatial Projection: Web Mercator, </div><div>Date of Creation: 2011, </div><div>Last Updated: March, 2014, </div><div>Update Frequency: As Required. </div></div></div></div></div><div><div><span style='line-height: 17.9998px;'>Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose.</div>","http://publications.europa.eu/resource/authority/data-theme/GOVE, https://data.gov.ie/Government","Administration, Council, Election, Government and Public Sector, Polling, Roscommon, dgigovernment","Administration, Council, Election, Polling, Roscommon, dgigovernment","Polar Station locations in County Roscommon. Dataset Publisher: Roscommon County Council, Dataset language: English, Spatial Projection: Web Mercator, Date of Creation: 2011, Last Updated: March, 2014, Update Frequency: As Required. Roscommon County Council provides this information with the understanding that it is not guaranteed to be accurate, correct or complete. Roscommon County Council accepts no liability for any loss or damage suffered by those using this data for any purpose."
59137,10320@kanton-basel-landschaft,https://data.europa.eu/data/datasets/10320-kanton-basel-landschaft,Pharmacies with operating licence or vaccination authorisation by location (April 2024),List of pharmacies approved by the Canton of BL,"http://publications.europa.eu/resource/authority/data-theme/ECON, http://publications.europa.eu/resource/authority/data-theme/HEAL","adressdaten, adresse, apothekerinnen, geodaten, heilmittel, impfen, impfung, pharmazie, points-of-interest, standortdaten","adressdaten, adresse, apothekerinnen, geodaten, heilmittel, impfen, impfung, pharmazie, points-of-interest, standortdaten",List of pharmacies approved by the Canton of BL
59251,17065229-c3fd-46d7-84a9-aae55aadbf40,https://data.europa.eu/data/datasets/17065229-c3fd-46d7-84a9-aae55aadbf40,Scheduled timetable data MVV,"The GTFS feed currently only contains timetable data for the MVV regional bus. For further timetable dates (e.g. U-Bahn, tram, city and metro bus as well as S-Bahn) we do not have permission for publication at this time.",http://publications.europa.eu/resource/authority/data-theme/TRAN,"mcloud_category_railway, mcloud_category_roads, soll-fahrplandaten","mcloud_category_railway, mcloud_category_roads, soll-fahrplandaten","The GTFS feed currently only contains timetable data for the MVV regional bus. For further timetable dates (e.g. U-Bahn, tram, city and metro bus as well as S-Bahn) we do not have permission for publication at this time."
59312,https://geoportal.sachsen.de/md/86af7542-bc8f-4643-ac36-7387ebcadd29,https://data.europa.eu/data/datasets/86af7542-bc8f-4643-ac36-7387ebcadd29,Geothermal probes - water law procedures (WFS Service),This topic is used for the first assessment of the fundamental admissibility of geothermal probes as well as for the presentation of restrictions in the context of water law proceedings.,"n8d741eb57765446a8ed49fea9472a9d5b8, n8d741eb57765446a8ed49fea9472a9d5b10, n8d741eb57765446a8ed49fea9472a9d5b12, http://publications.europa.eu/resource/authority/data-theme/TECH","Boden, Datenkatalog, OGC::WFS, infoFeatureAccessService, infoManagementService, opendata","Boden, Datenkatalog, OGC::WFS, infoFeatureAccessService, infoManagementService, opendata",This topic is used for the first assessment of the fundamental admissibility of geothermal probes as well as for the presentation of restrictions in the context of water law proceedings.
59316,https://geoportal.sachsen.de/md/787c8c2b-dc1f-4d77-bdae-ac64e106437c,https://data.europa.eu/data/datasets/787c8c2b-dc1f-4d77-bdae-ac64e106437c,Geothermal probes inadmissible (WMS service),Drinking water protection zones I and II as areas where geothermal probes are not permitted,"n1a313c0539fb4bf8a52722fc60eeecddb8, n1a313c0539fb4bf8a52722fc60eeecddb10, n1a313c0539fb4bf8a52722fc60eeecddb12, http://publications.europa.eu/resource/authority/data-theme/TECH","Boden, Datenkatalog, OGC::WMS, infoManagementService, infoMapAccessService, opendata","Boden, Datenkatalog, OGC::WMS, infoManagementService, infoMapAccessService, opendata",Drinking water protection zones I and II as areas where geothermal probes are not permitted
59519,edat_aes_l35,https://data.europa.eu/data/datasets/ybbtbmhaxa4cjyzogngta,Level of the best-known foreign language (self-reported) by occupation,Level of the best-known foreign language (self-reported) by occupation,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), International Standard Classification of Occupations 2008 (ISCO-08), Level of knowledge, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Level of knowledge, Time frequency, Unit of measure",Level of the best-known foreign language (self-reported) by occupation
59520,trng_aes_178,https://data.europa.eu/data/datasets/y9qc6uzdma3izhphitl1sw,"Population wanting to participate in education and training, by reason for not participating and educational attainment level","Population wanting to participate in education and training, by reason for not participating and educational attainment level","http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), International Standard Classification of Education (ISCED 2011), Reason, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Reason, Time frequency, Unit of measure","Population wanting to participate in education and training, by reason for not participating and educational attainment level"
59521,trng_aes_122,https://data.europa.eu/data/datasets/ndpmuuoyahsk9xkd29zja,Participation rate in job-related non-formal education and training by type and educational attainment level,Participation rate in job-related non-formal education and training by type and educational attainment level,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), International Standard Classification of Education (ISCED 2011), Time frequency, Training, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Training, Unit of measure",Participation rate in job-related non-formal education and training by type and educational attainment level
59522,trng_cvt_26n2,https://data.europa.eu/data/datasets/phpo9mg3k0oks9prf1ybq,Hours spent in CVT courses by type of course and NACE Rev. 2 activity - % of total hours spent in CVT courses,Hours spent in CVT courses by type of course and NACE Rev. 2 activity - % of total hours spent in CVT courses,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Geopolitical entity (reporting), Statistical classification of economic activities in the European Community (NACE Rev. 2), Time frequency, Training, Unit of measure","Geopolitical entity (reporting), Time frequency, Training, Unit of measure",Hours spent in CVT courses by type of course and NACE Rev. 2 activity - % of total hours spent in CVT courses
59526,edat_aes_l21,https://data.europa.eu/data/datasets/jhcsvl18rnrbdhtpaisw9a,Number of foreign languages known (self-reported) by sex,Number of foreign languages known (self-reported) by sex,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Number of foreign languages, Sex, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Sex, Time frequency, Unit of measure",Number of foreign languages known (self-reported) by sex
59527,trng_aes_151,https://data.europa.eu/data/datasets/lzarmy8rbsiydpe7glq,Mean instruction hours spent by participant in education and training by sex,Mean instruction hours spent by participant in education and training by sex,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Sex, Time frequency, Training, Unit of measure","Age class, Geopolitical entity (reporting), Sex, Time frequency, Training, Unit of measure",Mean instruction hours spent by participant in education and training by sex
59530,gbv_shw_age,https://data.europa.eu/data/datasets/cevksvbctt7onjkejchiuq,"Ever-working women who have experienced sexual harassment at work, by age group","Ever-working women who have experienced sexual harassment at work, by age group","http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Unit of measure","Ever-working women who have experienced sexual harassment at work, by age group"
59534,trng_aes_183,https://data.europa.eu/data/datasets/rlwaygfwi7ffwckjel21g,Search for information on learning possibilities by type of learning and age,Search for information on learning possibilities by type of learning and age,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Time frequency, Training, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Training, Unit of measure",Search for information on learning possibilities by type of learning and age
59535,trng_aes_193,https://data.europa.eu/data/datasets/zocr6xjgvguvgu4o57g5dg,Population not wanting to participate in education and training by main reason and age,Population not wanting to participate in education and training by main reason and age,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Reason, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Reason, Time frequency, Unit of measure",Population not wanting to participate in education and training by main reason and age
59537,trng_aes_189,https://data.europa.eu/data/datasets/hucthdvhko2jelndcedmrw,Distribution of non-formal education and training activities by type and age,Distribution of non-formal education and training activities by type and age,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Time frequency, Training, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Training, Unit of measure",Distribution of non-formal education and training activities by type and age
59539,edat_aes_l51,https://data.europa.eu/data/datasets/vboexcp3iuv1loi3r7g,Level of the foreign language reported as best-known in the country (self-reported) by sex,Level of the foreign language reported as best-known in the country (self-reported) by sex,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), Level of knowledge, Sex, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Level of knowledge, Sex, Time frequency, Unit of measure",Level of the foreign language reported as best-known in the country (self-reported) by sex
59540,trng_aes_174,https://data.europa.eu/data/datasets/3eupuz55pfs7e5sa2qqr3w,Distribution of instruction hours by field (ISCED-F 2013),Distribution of instruction hours by field (ISCED-F 2013),"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), ISCED Fields of education and training (ISCED-F 2013), Time frequency, Training, Unit of measure","Age class, Geopolitical entity (reporting), Time frequency, Training, Unit of measure",Distribution of instruction hours by field (ISCED-F 2013)
59542,trng_aes_197,https://data.europa.eu/data/datasets/4pn7ymbtb8mxoq2zb19rq,Population not participating in education or training by main reason and educational attainment level,Population not participating in education or training by main reason and educational attainment level,"http://publications.europa.eu/resource/authority/data-theme/HEAL, http://publications.europa.eu/resource/authority/data-theme/JUST, http://publications.europa.eu/resource/authority/data-theme/SOCI","Age class, Geopolitical entity (reporting), International Standard Classification of Education (ISCED 2011), Reason, Time frequency, Unit of measure","Age class, Geopolitical entity (reporting), Reason, Time frequency, Unit of measure",Population not participating in education or training by main reason and educational attainment level
